UnixTime,Row,Segment,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight
1676984940.640417,47243,BlankScreen2,2023-02-21 18:39:00.640417,1315.0,446.0,1284.0,453.0,-1.0,-1.0,393640.058,627.1331176757812,621.901611328125,0.5390458703041076,0.5129569768905639,0.3932299613952636,0.5061256289482116,0.0,0.0
1676984940.6487725,47244,BlankScreen2,2023-02-21 18:39:00.648772,1315.0,450.0,1256.0,450.0,-1.0,-1.0,393648.414,627.024658203125,621.8775634765625,0.53919118642807,0.5129693746566772,0.3933081626892089,0.5061447620391845,0.0,0.0
1676984940.6570275,47245,BlankScreen2,2023-02-21 18:39:00.657027,1321.0,425.0,1258.0,443.0,3.389678955078125,3.21881103515625,393656.669,626.9710693359375,621.8641357421875,0.5391425490379333,0.5129799246788024,0.3932374119758606,0.506111204624176,0.0,0.0
1676984940.665401,47246,BlankScreen2,2023-02-21 18:39:00.665401,1308.0,418.0,1258.0,443.0,-1.0,-1.0,393665.042,626.834228515625,621.7697143554688,0.5390932559967041,0.5129590034484863,0.3932385444641113,0.5060465335845947,0.0,0.0
1676984940.6737075,47247,BlankScreen2,2023-02-21 18:39:00.673707,1295.0,427.0,1293.0,438.0,-1.0,-1.0,393673.348,626.7939453125,621.77490234375,0.5391267538070678,0.5128959417343139,0.3933159708976745,0.5060831904411315,0.0,0.0
1676984940.6820414,47248,BlankScreen2,2023-02-21 18:39:00.682041,1309.0,443.0,1317.0,442.0,3.4902801513671875,3.21832275390625,393681.6819999999,626.7694702148438,621.7996215820312,0.5389591455459594,0.5129238963127136,0.3931025564670562,0.5060569047927856,0.0,0.0
1676984940.6903574,47249,BlankScreen2,2023-02-21 18:39:00.690357,1382.0,437.0,1325.0,449.0,-1.0,-1.0,393689.999,626.6952514648438,621.7488403320312,0.5387139320373535,0.5128762125968933,0.3929776549339294,0.5060651302337646,0.0,0.0
1676984940.698703,47250,BlankScreen2,2023-02-21 18:39:00.698703,1382.0,437.0,1357.0,475.0,-1.0,-1.0,393698.3439999999,626.7333374023438,621.7972412109375,0.5387265682220459,0.5128561854362487,0.39298015832901,0.5060892105102539,0.0,0.0
1676984940.707034,47251,BlankScreen2,2023-02-21 18:39:00.707034,1383.0,438.0,1350.0,477.0,3.4367218017578125,3.286712646484375,393706.674,626.7959594726562,621.8600463867188,0.5386961698532104,0.5128830671310424,0.392871081829071,0.5061132311820983,0.0,0.0
1676984940.715407,47252,BlankScreen2,2023-02-21 18:39:00.715407,1401.0,404.0,1350.0,477.0,-1.0,-1.0,393715.048,626.7705078125,621.8430786132812,0.5386247634887695,0.5128676295280457,0.3928712904453277,0.506050169467926,0.0,0.0
1676984940.7237,47253,BlankScreen2,2023-02-21 18:39:00.723700,1401.0,403.0,1357.0,455.0,-1.0,-1.0,393723.341,626.8133544921875,621.9221801757812,0.5386872887611389,0.5128557085990905,0.3928972482681274,0.5061327219009399,0.0,0.0
1676984940.732025,47254,BlankScreen2,2023-02-21 18:39:00.732025,1386.0,438.0,1356.0,456.0,3.5124664306640625,3.23126220703125,393731.666,626.8626098632812,622.019775390625,0.5386409163475036,0.5128739476203918,0.3928061127662658,0.5061051845550537,0.0,0.0
1676984940.7404058,47255,BlankScreen2,2023-02-21 18:39:00.740406,1378.0,443.0,1356.0,456.0,-1.0,-1.0,393740.0469999999,626.8228149414064,622.038818359375,0.5385473370552063,0.5128505825996398,0.392766535282135,0.5060319900512695,0.0,0.0
1676984940.748695,47256,BlankScreen2,2023-02-21 18:39:00.748695,1377.0,449.0,1367.0,456.0,-1.0,-1.0,393748.336,626.8659057617188,622.1512451171875,0.5386193990707397,0.5128394961357116,0.392827421426773,0.5060653090476989,0.0,0.0
1676984940.757064,47257,BlankScreen2,2023-02-21 18:39:00.757064,1383.0,443.0,1360.0,455.0,3.471649169921875,3.289291381835937,393756.705,626.9591674804688,622.2724609375,0.538570761680603,0.512854516506195,0.3927153646945953,0.5061054825782775,0.0,0.0
1676984940.765433,47258,BlankScreen2,2023-02-21 18:39:00.765433,1384.0,441.0,1365.0,454.0,-1.0,-1.0,393765.0739999999,626.974609375,622.3045043945312,0.5384672284126281,0.5128288269042968,0.3926838636398315,0.5060344338417053,0.0,0.0
1676984940.7737212,47259,BlankScreen2,2023-02-21 18:39:00.773721,1380.0,436.0,1357.0,459.0,-1.0,-1.0,393773.363,627.0750732421875,622.4141845703125,0.538539171218872,0.5128143429756165,0.3927369117736816,0.5060976147651672,0.0,0.0
1676984940.782071,47260,BlankScreen2,2023-02-21 18:39:00.782071,1380.0,451.0,1350.0,468.0,3.4976806640625,3.283416748046875,393781.712,627.1849365234375,622.5215454101562,0.5385067462921141,0.5128356218338012,0.3926336467266082,0.506092369556427,0.0,0.0
1676984940.7904046,47261,BlankScreen2,2023-02-21 18:39:00.790405,1380.0,451.0,1349.0,467.0,-1.0,-1.0,393790.046,627.1908569335938,622.532470703125,0.5383967161178588,0.5128079056739807,0.3925941586494445,0.5060175061225891,0.0,0.0
1676984940.7987845,47262,BlankScreen2,2023-02-21 18:39:00.798784,1397.0,454.0,1350.0,463.0,-1.0,-1.0,393798.42499999993,627.2783203125,622.626220703125,0.5384715795516967,0.51278018951416,0.3926652669906616,0.5060596466064453,0.0,0.0
1676984940.807136,47263,BlankScreen2,2023-02-21 18:39:00.807136,1395.0,431.0,1379.0,450.0,3.5153045654296875,3.1984100341796875,393806.777,627.3923950195312,622.7179565429688,0.5384386777877807,0.5127859115600585,0.3925589919090271,0.5060667991638182,0.0,0.0
1676984940.8154097,47264,BlankScreen2,2023-02-21 18:39:00.815410,1398.0,448.0,1365.0,460.0,-1.0,-1.0,393815.051,627.4176635742188,622.711181640625,0.5383188128471375,0.5127520561218261,0.3925388157367706,0.5059782862663269,0.0,0.0
