Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
1206,72895,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1051;Y:438,TestImage,,,,,,,,,,,,
1207,72918,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1061;Y:415,TestImage,,,,,,,,,,,,
1208,72943,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1077;Y:405,TestImage,,,,,,,,,,,,
1209,72967,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1087;Y:401,TestImage,,,,,,,,,,,,
1210,72990,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1094;Y:398,TestImage,,,,,,,,,,,,
1211,73014,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1101;Y:396,TestImage,,,,,,,,,,,,
1212,73048,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1103;Y:396,TestImage,,,,,,,,,,,,
1213,73071,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1107;Y:395,TestImage,,,,,,,,,,,,
1214,73095,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1114;Y:394,TestImage,,,,,,,,,,,,
1215,73118,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1122;Y:394,TestImage,,,,,,,,,,,,
1216,73143,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1130;Y:394,TestImage,,,,,,,,,,,,
1217,73167,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1137;Y:394,TestImage,,,,,,,,,,,,
1218,73190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1145;Y:394,TestImage,,,,,,,,,,,,
1219,73214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1163;Y:397,TestImage,,,,,,,,,,,,
1220,73238,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1180;Y:399,TestImage,,,,,,,,,,,,
1221,73262,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1205;Y:403,TestImage,,,,,,,,,,,,
1222,73286,ET_UserInputEvents; External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,Mouse,Id:M;X:1231;Y:407,TestImage,30.3754844665527,53.1045618253987,14.1988735198975,779.61328125,,,,,,,,
1223,73310,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1259;Y:411,TestImage,,,,,,,,,,,,
1224,73334,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1286;Y:414,TestImage,,,,,,,,,,,,
1225,73358,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1311;Y:419,TestImage,,,,,,,,,,,,
1226,73382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1338;Y:419,TestImage,,,,,,,,,,,,
1227,73406,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1363;Y:419,TestImage,,,,,,,,,,,,
1228,73430,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1382;Y:419,TestImage,,,,,,,,,,,,
1229,73454,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1400;Y:419,TestImage,,,,,,,,,,,,
1230,73478,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1417;Y:418,TestImage,,,,,,,,,,,,
1231,73502,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1435;Y:417,TestImage,,,,,,,,,,,,
1232,73528,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1450;Y:417,TestImage,,,,,,,,,,,,
1233,73550,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1464;Y:417,TestImage,,,,,,,,,,,,
1234,73574,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1475;Y:417,TestImage,,,,,,,,,,,,
1235,73598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1482;Y:417,TestImage,,,,,,,,,,,,
1236,73622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1489;Y:417,TestImage,,,,,,,,,,,,
1237,73646,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1493;Y:417,TestImage,,,,,,,,,,,,
1238,73678,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1498;Y:417,TestImage,,,,,,,,,,,,
1239,73710,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1500;Y:417,TestImage,,,,,,,,,,,,
1240,73734,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1505;Y:417,TestImage,,,,,,,,,,,,
1241,73758,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1513;Y:417,TestImage,,,,,,,,,,,,
1242,73782,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1519;Y:417,TestImage,,,,,,,,,,,,
1243,73815,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1521;Y:417,TestImage,,,,,,,,,,,,
1244,74126,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1522;Y:417,TestImage,,,,,,,,,,,,
1245,74150,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1516;Y:417,TestImage,,,,,,,,,,,,
1246,74175,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1512;Y:417,TestImage,,,,,,,,,,,,
1247,74198,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1506;Y:418,TestImage,,,,,,,,,,,,
1248,74222,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1500;Y:419,TestImage,,,,,,,,,,,,
1249,74247,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1495;Y:421,TestImage,,,,,,,,,,,,
1250,74271,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1487;Y:422,TestImage,,,,,,,,,,,,
1251,74295,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1479;Y:426,TestImage,,,,,,,,,,,,
1252,74319,ET_UserInputEvents; External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,Mouse,Id:M;X:1468;Y:430,TestImage,30.1885948181152,53.1666673529602,15.0332517623901,777.125,,,,,,,,
1253,74343,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1459;Y:434,TestImage,,,,,,,,,,,,
1254,74367,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1452;Y:438,TestImage,,,,,,,,,,,,
1255,74392,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1447;Y:440,TestImage,,,,,,,,,,,,
1256,74415,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1445;Y:442,TestImage,,,,,,,,,,,,
1257,74439,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1436;Y:449,TestImage,,,,,,,,,,,,
1258,74463,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1426;Y:458,TestImage,,,,,,,,,,,,
1259,74487,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1418;Y:465,TestImage,,,,,,,,,,,,
1260,74511,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1412;Y:473,TestImage,,,,,,,,,,,,
1261,74535,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1407;Y:481,TestImage,,,,,,,,,,,,
1262,74561,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1400;Y:492,TestImage,,,,,,,,,,,,
1263,74583,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1394;Y:502,TestImage,,,,,,,,,,,,
1264,74607,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1389;Y:512,TestImage,,,,,,,,,,,,
1265,74631,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1387;Y:517,TestImage,,,,,,,,,,,,
1266,74655,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1383;Y:524,TestImage,,,,,,,,,,,,
1267,74679,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1375;Y:533,TestImage,,,,,,,,,,,,
1268,74703,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1368;Y:539,TestImage,,,,,,,,,,,,
1269,74727,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1359;Y:546,TestImage,,,,,,,,,,,,
1270,74752,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1349;Y:550,TestImage,,,,,,,,,,,,
1271,74775,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1338;Y:553,TestImage,,,,,,,,,,,,
1272,74799,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1318;Y:555,TestImage,,,,,,,,,,,,
1273,74823,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1290;Y:555,TestImage,,,,,,,,,,,,
1274,74847,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1261;Y:555,TestImage,,,,,,,,,,,,
1275,74871,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1235;Y:555,TestImage,,,,,,,,,,,,
1276,74895,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1207;Y:555,TestImage,,,,,,,,,,,,
1277,74920,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1184;Y:554,TestImage,,,,,,,,,,,,
1278,74943,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1162;Y:551,TestImage,,,,,,,,,,,,
1279,74967,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1145;Y:546,TestImage,,,,,,,,,,,,
1280,74991,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1126;Y:538,TestImage,,,,,,,,,,,,
1281,75015,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1115;Y:533,TestImage,,,,,,,,,,,,
1282,75079,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1113;Y:530,TestImage,,,,,,,,,,,,
1283,75102,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1115;Y:525,TestImage,,,,,,,,,,,,
1284,75127,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1120;Y:518,TestImage,,,,,,,,,,,,
1285,75151,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1126;Y:513,TestImage,,,,,,,,,,,,
1286,75174,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1134;Y:508,TestImage,,,,,,,,,,,,
1287,75198,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1141;Y:504,TestImage,,,,,,,,,,,,
1288,75222,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1147;Y:501,TestImage,,,,,,,,,,,,
1289,75246,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1151;Y:500,TestImage,,,,,,,,,,,,
1290,75271,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1156;Y:499,TestImage,,,,,,,,,,,,
1291,75295,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1172;Y:497,TestImage,,,,,,,,,,,,
1292,75319,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1191;Y:497,TestImage,,,,,,,,,,,,
1293,75343,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1200;Y:497,TestImage,,,,,,,,,,,,
1294,75367,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1206;Y:497,TestImage,,,,,,,,,,,,
1295,75368,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.208610534668,53.2772171297897,16.8816738128662,777.125,,,,,,,,
1296,75391,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1207;Y:497,TestImage,,,,,,,,,,,,
1297,75686,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1208;Y:496,TestImage,,,,,,,,,,,,
1298,75711,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1245;Y:485,TestImage,,,,,,,,,,,,
1299,75735,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1283;Y:479,TestImage,,,,,,,,,,,,
1300,75759,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1327;Y:479,TestImage,,,,,,,,,,,,
1301,75783,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1388;Y:479,TestImage,,,,,,,,,,,,
1302,75808,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1451;Y:479,TestImage,,,,,,,,,,,,
1303,75831,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1496;Y:479,TestImage,,,,,,,,,,,,
1304,75855,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1513;Y:479,TestImage,,,,,,,,,,,,
1305,75879,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1519;Y:480,TestImage,,,,,,,,,,,,
1306,75912,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1522;Y:481,TestImage,,,,,,,,,,,,
1307,75935,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1526;Y:481,TestImage,,,,,,,,,,,,
1308,75959,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1528;Y:483,TestImage,,,,,,,,,,,,
1309,75983,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1530;Y:485,TestImage,,,,,,,,,,,,
1310,76008,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1534;Y:487,TestImage,,,,,,,,,,,,
1311,76031,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:490,TestImage,,,,,,,,,,,,
1312,76055,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1538;Y:492,TestImage,,,,,,,,,,,,
1313,76079,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:495,TestImage,,,,,,,,,,,,
1314,76103,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:498,TestImage,,,,,,,,,,,,
1315,76128,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:502,TestImage,,,,,,,,,,,,
1316,76151,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:508,TestImage,,,,,,,,,,,,
1317,76175,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:513,TestImage,,,,,,,,,,,,
1318,76199,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:516,TestImage,,,,,,,,,,,,
1319,76223,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1540;Y:520,TestImage,,,,,,,,,,,,
1320,76248,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1539;Y:526,TestImage,,,,,,,,,,,,
1321,76271,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1538;Y:529,TestImage,,,,,,,,,,,,
1322,76295,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1538;Y:532,TestImage,,,,,,,,,,,,
1323,76320,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:534,TestImage,,,,,,,,,,,,
1324,76343,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:535,TestImage,,,,,,,,,,,,
1325,76367,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:537,TestImage,,,,,,,,,,,,
1326,76392,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:540,TestImage,,,,,,,,,,,,
1327,76416,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:544,TestImage,,,,,,,,,,,,
1328,76421,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,24.3761730194092,53.1946923511617,12.0890693664551,777.140625,,,,,,,,
1329,76439,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:546,TestImage,,,,,,,,,,,,
1330,76463,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:548,TestImage,,,,,,,,,,,,
1331,76495,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1537;Y:550,TestImage,,,,,,,,,,,,
1332,76519,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1536;Y:552,TestImage,,,,,,,,,,,,
1333,76759,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1536;Y:552,TestImage,,,,,,,,,,,,
1334,76783,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1535;Y:558,TestImage,,,,,,,,,,,,
1335,76807,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1535;Y:565,TestImage,,,,,,,,,,,,
1336,76831,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1535;Y:571,TestImage,,,,,,,,,,,,
1337,76856,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1535;Y:584,TestImage,,,,,,,,,,,,
1338,76880,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1538;Y:601,TestImage,,,,,,,,,,,,
1339,76903,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1546;Y:622,TestImage,,,,,,,,,,,,
1340,76927,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1559;Y:649,TestImage,,,,,,,,,,,,
1341,76951,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1579;Y:674,TestImage,,,,,,,,,,,,
1342,76975,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1597;Y:700,TestImage,,,,,,,,,,,,
1343,76999,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1626;Y:740,TestImage,,,,,,,,,,,,
1344,77023,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1665;Y:777,TestImage,,,,,,,,,,,,
1345,77047,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1690;Y:793,TestImage,,,,,,,,,,,,
1346,77071,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1699;Y:799,TestImage,,,,,,,,,,,,
1347,77384,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1698;Y:799,TestImage,,,,,,,,,,,,
1348,77407,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1665;Y:780,TestImage,,,,,,,,,,,,
1349,77431,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1637;Y:764,TestImage,,,,,,,,,,,,
1350,77455,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1626;Y:756,TestImage,,,,,,,,,,,,
1351,77469,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,34.4931831359863,53.2455588128931,16.7091827392578,777.140625,,,,,,,,
1352,77855,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1621;Y:753,TestImage,,,,,,,,,,,,
1353,77879,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1605;Y:757,TestImage,,,,,,,,,,,,
1354,77902,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1598;Y:759,TestImage,,,,,,,,,,,,
1355,77928,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1592;Y:761,TestImage,,,,,,,,,,,,
1356,77951,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1588;Y:761,TestImage,,,,,,,,,,,,
1357,77974,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1583;Y:760,TestImage,,,,,,,,,,,,
1358,77998,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1574;Y:757,TestImage,,,,,,,,,,,,
1359,78022,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1550;Y:754,TestImage,,,,,,,,,,,,
1360,78046,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1512;Y:748,TestImage,,,,,,,,,,,,
1361,78070,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1467;Y:740,TestImage,,,,,,,,,,,,
1362,78094,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1415;Y:725,TestImage,,,,,,,,,,,,
1363,78118,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1347;Y:704,TestImage,,,,,,,,,,,,
1364,78142,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1294;Y:693,TestImage,,,,,,,,,,,,
1365,78166,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1223;Y:672,TestImage,,,,,,,,,,,,
1366,78190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1169;Y:661,TestImage,,,,,,,,,,,,
1367,78214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1146;Y:656,TestImage,,,,,,,,,,,,
1368,78238,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1137;Y:654,TestImage,,,,,,,,,,,,
1369,78262,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1131;Y:654,TestImage,,,,,,,,,,,,
1370,78286,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1129;Y:654,TestImage,,,,,,,,,,,,
1371,78311,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1124;Y:654,TestImage,,,,,,,,,,,,
1372,78334,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1120;Y:654,TestImage,,,,,,,,,,,,
1373,78359,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1110;Y:657,TestImage,,,,,,,,,,,,
1374,78383,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1103;Y:659,TestImage,,,,,,,,,,,,
1375,78407,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1099;Y:663,TestImage,,,,,,,,,,,,
1376,78431,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1099;Y:668,TestImage,,,,,,,,,,,,
1377,78455,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1099;Y:674,TestImage,,,,,,,,,,,,
1378,78479,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1099;Y:675,TestImage,,,,,,,,,,,,
1379,78514,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,25.2214946746826,53.1457152151518,14.0883207321167,777.24609375,,,,,,,,
1380,78535,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1099;Y:676,TestImage,,,,,,,,,,,,
1381,78559,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1099;Y:676,TestImage,,,,,,,,,,,,
1382,78639,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1100;Y:676,TestImage,,,,,,,,,,,,
1383,79063,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1102;Y:677,TestImage,,,,,,,,,,,,
1384,79087,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1103;Y:678,TestImage,,,,,,,,,,,,
1385,79111,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1103;Y:678,TestImage,,,,,,,,,,,,
1386,79160,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1106;Y:679,TestImage,,,,,,,,,,,,
1387,79183,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1109;Y:682,TestImage,,,,,,,,,,,,
1388,79209,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1114;Y:685,TestImage,,,,,,,,,,,,
1389,79231,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1118;Y:688,TestImage,,,,,,,,,,,,
1390,79255,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1121;Y:689,TestImage,,,,,,,,,,,,
1391,79279,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1123;Y:691,TestImage,,,,,,,,,,,,
1392,79303,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1126;Y:692,TestImage,,,,,,,,,,,,
1393,79327,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1129;Y:693,TestImage,,,,,,,,,,,,
1394,79351,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1132;Y:695,TestImage,,,,,,,,,,,,
1395,79376,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1136;Y:697,TestImage,,,,,,,,,,,,
1396,79399,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1140;Y:699,TestImage,,,,,,,,,,,,
1397,79423,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1146;Y:701,TestImage,,,,,,,,,,,,
1398,79448,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1149;Y:701,TestImage,,,,,,,,,,,,
1399,79471,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1153;Y:702,TestImage,,,,,,,,,,,,
1400,79495,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1158;Y:705,TestImage,,,,,,,,,,,,
1401,79519,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1163;Y:707,TestImage,,,,,,,,,,,,
1402,79543,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1166;Y:708,TestImage,,,,,,,,,,,,
1403,79562,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,35.6406440734863,53.1121917946584,20.9099597930908,777.3359375,,,,,,,,
1404,79567,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1169;Y:709,TestImage,,,,,,,,,,,,
1405,79590,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1176;Y:713,TestImage,,,,,,,,,,,,
